date,decision,entry_time,entry_price,SL,TP,exit_time,exit_price,exit_reason,pnl_pts,pnl_usd,notes,pnl_usd_filled,equity,equity_peak,drawdown,year,month,equity_shift,cum_long,cum_short,cost_commission_usd,cost_spreadslip_usd,cost_total_usd,pnl_usd_net,equity_net,equity_net_peak,drawdown_net
2022-06-14,short,10:22,11294.917,11319.917,11219.917,10:47:00,11319.917,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,309171.20000000024,311171.20000000024,2000.0,2022,6,311171.20000000024,59217.440000000206,149953.76000000004,0.0,60.0,60.0,-2060.0,278751.20000000024,281051.20000000024,2300.0
2022-06-15,long,10:22,11495.319,11470.319,11570.319,10:31:00,11470.319,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,307171.20000000024,311171.20000000024,4000.0,2022,6,309171.20000000024,57217.440000000206,149953.76000000004,0.0,60.0,60.0,-2060.0,276691.20000000024,281051.20000000024,4360.0
2022-06-16,short,10:22,11189.189,11214.189,11114.189,10:25:00,11214.189,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,305171.20000000024,311171.20000000024,6000.0,2022,6,307171.20000000024,57217.440000000206,147953.76000000004,0.0,60.0,60.0,-2060.0,274631.20000000024,281051.20000000024,6420.0
2022-06-17,short,10:22,11159.109,11184.109,11084.109,11:06:00,11184.109,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,303171.20000000024,311171.20000000024,8000.0,2022,6,305171.20000000024,57217.440000000206,145953.76000000004,0.0,60.0,60.0,-2060.0,272571.20000000024,281051.20000000024,8480.0
2022-06-20,long,10:22,11343.819,11318.819,11418.819,12:00:00,11382.529,time,38.710000000000946,3096.8000000000757,Conservative tie-break; checks start after entry bar.,3096.8000000000757,306268.00000000035,311171.20000000024,4903.199999999895,2022,6,303171.20000000024,60314.24000000028,145953.76000000004,0.0,60.0,60.0,3036.8000000000757,275608.00000000035,281051.20000000024,5443.199999999895
2022-06-21,long,10:22,11619.619,11594.619,11694.619,10:35:00,11594.619,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,304268.00000000035,311171.20000000024,6903.199999999895,2022,6,306268.00000000035,58314.24000000028,145953.76000000004,0.0,60.0,60.0,-2060.0,273548.00000000035,281051.20000000024,7503.199999999895
2022-06-22,long,10:22,11637.157,11612.157,11712.157,11:02:00,11612.157,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,302268.00000000035,311171.20000000024,8903.199999999895,2022,6,304268.00000000035,56314.24000000028,145953.76000000004,0.0,60.0,60.0,-2060.0,271488.00000000035,281051.20000000024,9563.199999999895
2022-06-23,long,10:22,11634.559,11609.559,11709.559,10:26:00,11609.559,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,300268.00000000035,311171.20000000024,10903.199999999895,2022,6,302268.00000000035,54314.24000000028,145953.76000000004,0.0,60.0,60.0,-2060.0,269428.00000000035,281051.20000000024,11623.199999999895
2022-06-24,long,10:22,12028.779,12003.779,12103.779,10:26:00,12003.779,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,298268.00000000035,311171.20000000024,12903.199999999895,2022,6,300268.00000000035,52314.24000000028,145953.76000000004,0.0,60.0,60.0,-2060.0,267368.00000000035,281051.20000000024,13683.199999999895
2022-06-27,short,10:22,12025.699,12050.699,11950.699,10:34:00,12050.699,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,296268.00000000035,311171.20000000024,14903.199999999895,2022,6,298268.00000000035,52314.24000000028,143953.76000000004,0.0,60.0,60.0,-2060.0,265308.00000000035,281051.20000000024,15743.199999999895
2022-06-28,short,10:22,11978.249,12003.249,11903.249,10:53:00,11903.249,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,302268.00000000035,311171.20000000024,8903.199999999895,2022,6,296268.00000000035,52314.24000000028,149953.76000000004,0.0,60.0,60.0,5940.0,271248.00000000035,281051.20000000024,9803.199999999895
2022-06-29,none,10:22,11613.279,,,10:22,11613.279,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,302268.00000000035,311171.20000000024,8903.199999999895,2022,6,302268.00000000035,52314.24000000028,149953.76000000004,0.0,0.0,0.0,0.0,271248.00000000035,281051.20000000024,9803.199999999895
2022-06-30,short,10:22,11342.599,11367.599,11267.599,10:30:00,11367.599,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,300268.00000000035,311171.20000000024,10903.199999999895,2022,6,302268.00000000035,52314.24000000028,147953.76000000004,0.0,60.0,60.0,-2060.0,269188.00000000035,281051.20000000024,11863.199999999895
2022-07-01,short,10:22,11458.209,11483.209,11383.209,10:38:00,11383.209,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,306268.00000000035,311171.20000000024,4903.199999999895,2022,7,300268.00000000035,52314.24000000028,153953.76000000004,0.0,60.0,60.0,5940.0,275128.00000000035,281051.20000000024,5923.199999999895
2022-07-04,short,10:22,11509.239,11534.239,11434.239,11:06:00,11534.239,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,304268.00000000035,311171.20000000024,6903.199999999895,2022,7,306268.00000000035,52314.24000000028,151953.76000000004,0.0,60.0,60.0,-2060.0,273068.00000000035,281051.20000000024,7983.199999999895
2022-07-05,long,10:22,11450.869,11425.869,11525.869,10:37:00,11525.869,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,310268.00000000035,311171.20000000024,903.1999999998952,2022,7,304268.00000000035,58314.24000000028,151953.76000000004,0.0,60.0,60.0,5940.0,279008.00000000035,281051.20000000024,2043.1999999998952
2022-07-06,short,10:22,11765.019,11790.019,11690.019,10:24:00,11790.019,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,308268.00000000035,311171.20000000024,2903.199999999895,2022,7,310268.00000000035,58314.24000000028,149953.76000000004,0.0,60.0,60.0,-2060.0,276948.00000000035,281051.20000000024,4103.199999999895
2022-07-07,long,10:22,11987.769,11962.769,12062.769,12:00:00,12057.729,time,69.95999999999913,5596.79999999993,Conservative tie-break; checks start after entry bar.,5596.79999999993,313864.8000000003,313864.8000000003,0.0,2022,7,308268.00000000035,63911.04000000021,149953.76000000004,0.0,60.0,60.0,5536.79999999993,282484.8000000003,282484.8000000003,0.0
2022-07-08,long,10:22,12021.949,11996.949,12096.949,10:31:00,12096.949,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,319864.8000000003,319864.8000000003,0.0,2022,7,313864.8000000003,69911.04000000021,149953.76000000004,0.0,60.0,60.0,5940.0,288424.8000000003,288424.8000000003,0.0
2022-07-11,short,10:22,11848.369,11873.369,11773.369,10:25:00,11873.369,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,317864.8000000003,319864.8000000003,2000.0,2022,7,319864.8000000003,69911.04000000021,147953.76000000004,0.0,60.0,60.0,-2060.0,286364.8000000003,288424.8000000003,2060.0
2022-07-12,short,10:22,11800.107,11825.107,11725.107,10:26:00,11825.107,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,315864.8000000003,319864.8000000003,4000.0,2022,7,317864.8000000003,69911.04000000021,145953.76000000004,0.0,60.0,60.0,-2060.0,284304.8000000003,288424.8000000003,4120.0
2022-07-13,long,10:22,11609.199,11584.199,11684.199,10:32:00,11684.199,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,321864.8000000003,321864.8000000003,0.0,2022,7,315864.8000000003,75911.04000000021,145953.76000000004,0.0,60.0,60.0,5940.0,290244.8000000003,290244.8000000003,0.0
2022-07-14,short,10:22,11516.359,11541.359,11441.359,10:33:00,11541.359,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,319864.8000000003,321864.8000000003,2000.0,2022,7,321864.8000000003,75911.04000000021,143953.76000000004,0.0,60.0,60.0,-2060.0,288184.8000000003,290244.8000000003,2060.0
2022-07-15,none,10:22,11882.349,,,10:22,11882.349,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,319864.8000000003,321864.8000000003,2000.0,2022,7,319864.8000000003,75911.04000000021,143953.76000000004,0.0,0.0,0.0,0.0,288184.8000000003,290244.8000000003,2060.0
2022-07-18,none,10:22,12100.137,,,10:22,12100.137,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,319864.8000000003,321864.8000000003,2000.0,2022,7,319864.8000000003,75911.04000000021,143953.76000000004,0.0,0.0,0.0,0.0,288184.8000000003,290244.8000000003,2060.0
2022-07-19,long,10:22,12020.769,11995.769,12095.769,10:49:00,12095.769,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,325864.8000000003,325864.8000000003,0.0,2022,7,319864.8000000003,81911.04000000021,143953.76000000004,0.0,60.0,60.0,5940.0,294124.8000000003,294124.8000000003,0.0
2022-07-20,long,10:22,12316.779,12291.779,12391.779,10:33:00,12391.779,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,331864.8000000003,331864.8000000003,0.0,2022,7,325864.8000000003,87911.04000000021,143953.76000000004,0.0,60.0,60.0,5940.0,300064.8000000003,300064.8000000003,0.0
2022-07-21,short,10:22,12407.859,12432.859,12332.859,10:56:00,12432.859,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,329864.8000000003,331864.8000000003,2000.0,2022,7,331864.8000000003,87911.04000000021,141953.76000000004,0.0,60.0,60.0,-2060.0,298004.8000000003,300064.8000000003,2060.0
2022-07-22,short,10:22,12552.749,12577.749,12477.749,10:54:00,12577.749,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,327864.8000000003,331864.8000000003,4000.0,2022,7,329864.8000000003,87911.04000000021,139953.76000000004,0.0,60.0,60.0,-2060.0,295944.8000000003,300064.8000000003,4120.0
2022-07-25,short,10:22,12304.369,12329.369,12229.369,10:43:00,12329.369,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,325864.8000000003,331864.8000000003,6000.0,2022,7,327864.8000000003,87911.04000000021,137953.76000000004,0.0,60.0,60.0,-2060.0,293884.8000000003,300064.8000000003,6180.0
2022-07-26,short,10:22,12167.729,12192.729,12092.729,11:52:00,12092.729,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,331864.8000000003,331864.8000000003,0.0,2022,7,325864.8000000003,87911.04000000021,143953.76000000004,0.0,60.0,60.0,5940.0,299824.8000000003,300064.8000000003,240.0
2022-07-27,long,10:22,12394.929,12369.929,12469.929,10:31:00,12369.929,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,329864.8000000003,331864.8000000003,2000.0,2022,7,331864.8000000003,85911.04000000021,143953.76000000004,0.0,60.0,60.0,-2060.0,297764.8000000003,300064.8000000003,2300.0
2022-07-28,short,10:22,12444.709,12469.709,12369.709,10:35:00,12469.709,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,327864.8000000003,331864.8000000003,4000.0,2022,7,329864.8000000003,85911.04000000021,141953.76000000004,0.0,60.0,60.0,-2060.0,295704.8000000003,300064.8000000003,4360.0
2022-07-29,long,10:22,12876.489,12851.489,12951.489,10:58:00,12851.489,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,325864.8000000003,331864.8000000003,6000.0,2022,7,327864.8000000003,83911.04000000021,141953.76000000004,0.0,60.0,60.0,-2060.0,293644.8000000003,300064.8000000003,6420.0
2022-08-01,long,10:22,12992.539,12967.539,13067.539,10:25:00,12967.539,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,323864.8000000003,331864.8000000003,8000.0,2022,8,325864.8000000003,81911.04000000021,141953.76000000004,0.0,60.0,60.0,-2060.0,291584.8000000003,300064.8000000003,8480.0
2022-08-02,short,10:22,12860.039,12885.039,12785.039,10:30:00,12885.039,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,321864.8000000003,331864.8000000003,10000.0,2022,8,323864.8000000003,81911.04000000021,139953.76000000004,0.0,60.0,60.0,-2060.0,289524.8000000003,300064.8000000003,10540.0
2022-08-03,long,10:22,13096.519,13071.519,13171.519,10:32:00,13071.519,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,319864.8000000003,331864.8000000003,12000.0,2022,8,321864.8000000003,79911.04000000021,139953.76000000004,0.0,60.0,60.0,-2060.0,287464.8000000003,300064.8000000003,12600.0
2022-08-04,short,10:22,13247.019,13272.019,13172.019,10:35:00,13172.019,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,325864.8000000003,331864.8000000003,6000.0,2022,8,319864.8000000003,79911.04000000021,145953.76000000004,0.0,60.0,60.0,5940.0,293404.8000000003,300064.8000000003,6660.0
2022-08-05,long,10:22,13274.519,13249.519,13349.519,10:28:00,13249.519,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,323864.8000000003,331864.8000000003,8000.0,2022,8,325864.8000000003,77911.04000000021,145953.76000000004,0.0,60.0,60.0,-2060.0,291344.8000000003,300064.8000000003,8720.0
2022-08-08,long,10:22,13353.599,13328.599,13428.599,10:27:00,13328.599,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,321864.8000000003,331864.8000000003,10000.0,2022,8,323864.8000000003,75911.04000000021,145953.76000000004,0.0,60.0,60.0,-2060.0,289284.8000000003,300064.8000000003,10780.0
2022-08-09,short,10:22,12969.989,12994.989,12894.989,10:27:00,12994.989,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,319864.8000000003,331864.8000000003,12000.0,2022,8,321864.8000000003,75911.04000000021,143953.76000000004,0.0,60.0,60.0,-2060.0,287224.8000000003,300064.8000000003,12840.0
2022-08-10,short,10:22,13244.019,13269.019,13169.019,10:34:00,13269.019,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,317864.8000000003,331864.8000000003,14000.0,2022,8,319864.8000000003,75911.04000000021,141953.76000000004,0.0,60.0,60.0,-2060.0,285164.8000000003,300064.8000000003,14900.0
2022-08-11,long,10:22,13524.317,13499.317,13599.317,10:29:00,13499.317,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,315864.8000000003,331864.8000000003,16000.0,2022,8,317864.8000000003,73911.04000000021,141953.76000000004,0.0,60.0,60.0,-2060.0,283104.8000000003,300064.8000000003,16960.0
2022-08-12,long,10:22,13429.669,13404.669,13504.669,10:26:00,13404.669,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,313864.8000000003,331864.8000000003,18000.0,2022,8,315864.8000000003,71911.04000000021,141953.76000000004,0.0,60.0,60.0,-2060.0,281044.8000000003,300064.8000000003,19020.0
2022-08-15,short,10:22,13525.929,13550.929,13450.929,10:30:00,13550.929,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,311864.8000000003,331864.8000000003,20000.0,2022,8,313864.8000000003,71911.04000000021,139953.76000000004,0.0,60.0,60.0,-2060.0,278984.8000000003,300064.8000000003,21080.0
2022-08-16,short,10:22,13566.707,13591.707,13491.707,11:17:00,13591.707,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,309864.8000000003,331864.8000000003,22000.0,2022,8,311864.8000000003,71911.04000000021,137953.76000000004,0.0,60.0,60.0,-2060.0,276924.8000000003,300064.8000000003,23140.0
2022-08-17,short,10:22,13469.297,13494.297,13394.297,11:48:00,13394.297,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,315864.8000000003,331864.8000000003,16000.0,2022,8,309864.8000000003,71911.04000000021,143953.76000000004,0.0,60.0,60.0,5940.0,282864.8000000003,300064.8000000003,17200.0
2022-08-18,long,10:22,13461.539,13436.539,13536.539,10:31:00,13436.539,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,313864.8000000003,331864.8000000003,18000.0,2022,8,315864.8000000003,69911.04000000021,143953.76000000004,0.0,60.0,60.0,-2060.0,280804.8000000003,300064.8000000003,19260.0
2022-08-19,short,10:22,13282.769,13307.769,13207.769,12:00:00,13245.729,time,37.04000000000087,2963.20000000007,Conservative tie-break; checks start after entry bar.,2963.20000000007,316828.00000000035,331864.8000000003,15036.79999999993,2022,8,313864.8000000003,69911.04000000021,146916.9600000001,0.0,60.0,60.0,2903.20000000007,283708.00000000035,300064.8000000003,16356.79999999993
2022-08-22,short,10:22,12963.507,12988.507,12888.507,10:42:00,12988.507,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,314828.00000000035,331864.8000000003,17036.79999999993,2022,8,316828.00000000035,69911.04000000021,144916.9600000001,0.0,60.0,60.0,-2060.0,281648.00000000035,300064.8000000003,18416.79999999993
2022-08-23,long,10:22,12983.099,12958.099,13058.099,10:25:00,12958.099,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,312828.00000000035,331864.8000000003,19036.79999999993,2022,8,314828.00000000035,67911.04000000021,144916.9600000001,0.0,60.0,60.0,-2060.0,279588.00000000035,300064.8000000003,20476.79999999993
